symbol,total_market_cap_cr,price_band,last_updated
SKYGOLD.NS,,20,2026-08-06
SMALL250.NS,,20,2026-08-06
SMALLADD.NS,,20,2026-08-06
SMALLCAP.NS,,20,2026-08-06
SMALLGROWW.NS,,20,2026-08-06
SMALLIETF.NS,,20,2026-08-06
SMARTWORKS.NS,,20,2026-08-06
SMCGLOBAL.NS,,20,2026-08-06
SML100CASE.NS,,20,2026-08-06
SNEHAA.NS,,20,2026-08-06
SNXT30BEES.NS,,20,2026-08-06
SNXT50BETA.NS,,20,2026-08-06
SONATSOFTW.NS,,20,2026-08-06
SOTL.NS,,20,2026-08-06
SOUTHBANK.NS,,20,2026-08-06
SPAL.NS,,20,2026-08-06
SPCON.NS,,20,2026-08-06
SPECIALITY.NS,,20,2026-08-06
SPECTRUM.NS,,20,2026-08-06
SPORTKING.NS,,20,2026-08-06
SPUNWEB.NS,,20,2026-08-06
SREEL.NS,,20,2026-08-06
SSEGL.NS,,20,2026-08-06
SSFLPP.NS,,20,2026-08-06
SSWL.NS,,20,2026-08-06
STALLION.NS,,20,2026-08-06
STANLEY.NS,,20,2026-08-06
STARHEALTH.NS,,20,2026-08-06
STARPAPER.NS,,20,2026-08-06
STEELCAS.NS,,20,2026-08-06
STEL.NS,,20,2026-08-06
STOVEKRAFT.NS,,20,2026-08-06
STRIDERS.NS,,20,2026-08-06
STYLAMIND.NS,,20,2026-08-06
STYRENIX.NS,,20,2026-08-06
SUBAHOTELS.NS,,20,2026-08-06
SUBROS.NS,,20,2026-08-06
SUDARSCHEM.NS,,20,2026-08-06
SUMICHEM.NS,,20,2026-08-06
SUMIT.NS,,20,2026-08-06
SUNDRMFAST.NS,,20,2026-08-06
SUNLITE.NS,,20,2026-08-06
SUNREST.NS,,20,2026-08-06
SUPRAJIT.NS,,20,2026-08-06
SUVEN.NS,,20,2026-08-06
SUYOG.NS,,20,2026-08-06
SWARAJ.NS,,20,2026-08-06
TAJGVK.NS,,20,2026-08-06
TALBROAUTO.NS,,20,2026-08-06
TANLA.NS,,20,2026-08-06
TARSONS.NS,,20,2026-08-06
TASTYBITE.NS,,20,2026-08-06
TATAGOLD.NS,,20,2026-08-06
TATSILV.NS,,20,2026-08-06
TATVA.NS,,20,2026-08-06
TAURIAN.NS,,20,2026-08-06
TBOTEK.NS,,20,2026-08-06
TBZ.NS,,20,2026-08-06
TCIEXP.NS,,20,2026-08-06
TCL.NS,,20,2026-08-06
TCPLPACK.NS,,20,2026-08-06
TECH.NS,,20,2026-08-06
TEJA.NS,,20,2026-08-06
TEXINFRA.NS,,20,2026-08-06
TFCILTD.NS,,20,2026-08-06
THEJO.NS,,20,2026-08-06
THYROCARE.NS,,20,2026-08-06
TIL.NS,,20,2026-08-06
TIMETECHNO.NS,,20,2026-08-06
TINNARUBR.NS,,20,2026-08-06
TMB.NS,,20,2026-08-06
TNIDETF.NS,,20,2026-08-06
TOP100CASE.NS,,20,2026-08-06
TOP10ADD.NS,,20,2026-08-06
TOP15IETF.NS,,20,2026-08-06
TOP20.NS,,20,2026-08-06
TPLPLASTEH.NS,,20,2026-08-06
TSFINV.NS,,20,2026-08-06
TTKHLTCARE.NS,,20,2026-08-06
TTKPRESTIG.NS,,20,2026-08-06
TVSHLTD.NS,,20,2026-08-06
TVSINVIT.NS,,20,2026-08-06
TWCGOLDETF.NS,,20,2026-08-06
UBL.NS,,20,2026-08-06
UCAL.NS,,20,2026-08-06
UDS.NS,,20,2026-08-06
UFLEX.NS,,20,2026-08-06
UJJIVANSFB.NS,,20,2026-08-06
UNILEX.NS,,20,2026-08-06
UNIONGOLD.NS,,20,2026-08-06
UNIPARTS.NS,,20,2026-08-06
UNIVCABLES.NS,,20,2026-08-06
USHAFIN.NS,,20,2026-08-06
USHAMART.NS,,20,2026-08-06
UTKARSHBNK.NS,,20,2026-08-06
UYFINCORP.NS,,20,2026-08-06
VADILALIND.NS,,20,2026-08-06
VAIBHAVGBL.NS,,20,2026-08-06
VAL30IETF.NS,,20,2026-08-06
VALUE.NS,,20,2026-08-06
VALUE360.NS,,20,2026-08-06
VALUEAXIS.NS,,20,2026-08-06
VARROC.NS,,20,2026-08-06
VDEAL.NS,,20,2026-08-06
VENKEYS.NS,,20,2026-08-06
VERTIS.NS,,20,2026-08-06
VGINFOTECH.NS,,20,2026-08-06
VIDHIING.NS,,20,2026-08-06
VIESL.NS,,20,2026-08-06
VIJAYPD.NS,,20,2026-08-06
VIMTALABS.NS,,20,2026-08-06
VISAKAIND.NS,,20,2026-08-06
VLSFINANCE.NS,,20,2026-08-06
VOEPL.NS,,20,2026-08-06
VOLERCAR.NS,,20,2026-08-06
VRLLOG.NS,,20,2026-08-06
VSSL.NS,,20,2026-08-06
WABAG.NS,,20,2026-08-06
WELCORP.NS,,20,2026-08-06
WELENT.NS,,20,2026-08-06
WENDT.NS,,20,2026-08-06
WHITEFORCE.NS,,20,2026-08-06
WINDLAS.NS,,20,2026-08-06
WIPL.NS,,20,2026-08-06
WORTHPERI.NS,,20,2026-08-06
YAAP.NS,,20,2026-08-06
YASHO.NS,,10,2026-08-06
ZENSARTECH.NS,,20,2026-08-06
ZYDUSWELL.NS,,20,2026-08-06
ABB.NS,,No Band,2026-08-06
ABCAPITAL.NS,,No Band,2026-08-06
ADANIENSOL.NS,,No Band,2026-08-06
ALKEM.NS,,No Band,2026-08-06
APOLLOHOSP.NS,,No Band,2026-08-06
AUROPHARMA.NS,,No Band,2026-08-06
BAJAJ-AUTO.NS,,No Band,2026-08-06
BAJAJFINSV.NS,,No Band,2026-08-06
BAJAJHLDNG.NS,,No Band,2026-08-06
BAJFINANCE.NS,,No Band,2026-08-06
BHARATFORG.NS,,No Band,2026-08-06
BHARTIARTL.NS,,No Band,2026-08-06
BIOCON.NS,,No Band,2026-08-06
BLUESTARCO.NS,,No Band,2026-08-06
BOSCHLTD.NS,,No Band,2026-08-06
BPCL.NS,,No Band,2026-08-06
BRITANNIA.NS,,No Band,2026-08-06
CDSL.NS,,No Band,2026-08-06
CHOLAFIN.NS,,No Band,2026-08-06
COLPAL.NS,,No Band,2026-08-06
CONCOR.NS,,No Band,2026-08-06
DALBHARAT.NS,,No Band,2026-08-06
DIVISLAB.NS,,No Band,2026-08-06
DIXON.NS,,No Band,2026-08-06
DLF.NS,,No Band,2026-08-06
EICHERMOT.NS,,No Band,2026-08-06
ETERNAL.NS,,No Band,2026-08-06
FEDERALBNK.NS,,No Band,2026-08-06
GAIL.NS,,No Band,2026-08-06
GODREJCP.NS,,No Band,2026-08-06
GODREJPROP.NS,,No Band,2026-08-06
HAL.NS,,No Band,2026-08-06
HAVELLS.NS,,No Band,2026-08-06
HCLTECH.NS,,No Band,2026-08-06
HEROMOTOCO.NS,,No Band,2026-08-06
HYUNDAI.NS,,No Band,2026-08-06
ICICIBANK.NS,,No Band,2026-08-06
ICICIPRULI.NS,,No Band,2026-08-06
IDFCFIRSTB.NS,,No Band,2026-08-06
INDHOTEL.NS,,No Band,2026-08-06
INDIGO.NS,,No Band,2026-08-06
INDUSINDBK.NS,,No Band,2026-08-06
KALYANKJIL.NS,,No Band,2026-08-06
KFINTECH.NS,,No Band,2026-08-06
LAURUSLABS.NS,,No Band,2026-08-06
LICI.NS,,No Band,2026-08-06
LODHA.NS,,No Band,2026-08-06
LTF.NS,,No Band,2026-08-06
LTM.NS,,No Band,2026-08-06
LUPIN.NS,,No Band,2026-08-06
M&M.NS,,No Band,2026-08-06
MANAPPURAM.NS,,No Band,2026-08-06
MANKIND.NS,,No Band,2026-08-06
MARICO.NS,,No Band,2026-08-06
MAXHEALTH.NS,,No Band,2026-08-06
MOTHERSON.NS,,No Band,2026-08-06
NAUKRI.NS,,No Band,2026-08-06
NESTLEIND.NS,,No Band,2026-08-06
NYKAA.NS,,No Band,2026-08-06
OBEROIRLTY.NS,,No Band,2026-08-06
OFSS.NS,,No Band,2026-08-06
PAGEIND.NS,,No Band,2026-08-06
PAYTM.NS,,No Band,2026-08-06
PERSISTENT.NS,,No Band,2026-08-06
PGEL.NS,,No Band,2026-08-06
PIDILITIND.NS,,No Band,2026-08-06
PNB.NS,,No Band,2026-08-06
PRESTIGE.NS,,No Band,2026-08-06
RADICO.NS,,No Band,2026-08-06
RECLTD.NS,,No Band,2026-08-06
SBICARD.NS,,No Band,2026-08-06
SBIN.NS,,No Band,2026-08-06
SHREECEM.NS,,No Band,2026-08-06
SIEMENS.NS,,No Band,2026-08-06
SONACOMS.NS,,No Band,2026-08-06
SUNPHARMA.NS,,No Band,2026-08-06
TCS.NS,,No Band,2026-08-06
TECHM.NS,,No Band,2026-08-06
TORNTPHARM.NS,,No Band,2026-08-06
TVSMOTOR.NS,,No Band,2026-08-06
ULTRACEMCO.NS,,No Band,2026-08-06
UNIONBANK.NS,,No Band,2026-08-06
UNITDSPR.NS,,No Band,2026-08-06
UNOMINDA.NS,,No Band,2026-08-06
VOLTAS.NS,,No Band,2026-08-06
AMIRCHAND.NS,,—,2026-08-05
ASHIKA.NS,,—,2026-08-05
AURIGROW.NS,18.65,—,2026-08-05
CMICABLES.NS,4.49,—,2026-08-05
DIL.NS,12.53,—,2026-08-05
EDUCOMP.NS,11.02,—,2026-08-05
FCONSUMER.NS,51.92,—,2026-08-05
GUJGASLTD.NS,30684.84,—,2026-08-05
HERCULES.NS,508.8,—,2026-08-05
LYPSAGEMS.NS,13.65,—,2026-08-05
NAGAFERT.NS,148.92,—,2026-08-05
NEUEON.NS,839.12,—,2026-08-05
RAJVIR.NS,2.77,—,2026-08-05
SECL.NS,218.25,—,2026-08-05
SANCO.NS,2.98,—,2026-08-05
SRPL.NS,8.74,—,2026-08-05
WIMPLAST.NS,,—,2026-08-05
BCP.NS,,—,2026-08-05
JNPR.NS,,10,2026-08-06
EBANK10.NS,,20,2026-08-06
ELMDIV.NS,,20,2026-08-06
INSUREIETF.NS,,20,2026-08-06
MANIPALHOS.NS,,20,2026-08-06
MOMETAL.NS,,20,2026-08-06
MOOILGAS.NS,,20,2026-08-06
MVELECTRO.NS,,20,2026-08-06
VISDEM.NS,,20,2026-08-06
HINDMOTORS.NS,431.72,—,2026-08-05
LANCER.NS,,—,2026-08-05
PADMALAYAT.NS,,—,2026-08-06
VIKASPROP.NS,,—,2026-08-06
VISHAL.NS,434.93,—,2026-08-06
WATERBASE.NS,,—,2026-08-06
MIDBANKADD.NS,,20,2026-08-06
