symbol,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,inside_bar,is_52w_high,is_52w_low,data_source,industry_group,industry,rs_percentile,cond8_rs_at_least_70,all_conditions_met
EMKAYTOOLS.NS,94.80000305175781,95.6458346048991,99.69305610656738,103.61300048828124,106.49866653442383,117.03024997711182,95.18817016455725,83.0999984741211,259.5,False,False,False,False,False,False,False,False,False,-61.6814852908107,noise,30.257186081694403,False,False,False,False,,Industrial Manufacturing,Industrial Products,2.900326797385621,False,False
EMMBI.NS,93.47000122070312,91.90416717529297,86.54805564880371,86.23880004882812,89.8915333557129,93.45542579650879,93.55050729876439,60.29999923706055,116.9000015258789,True,False,False,False,True,True,True,False,False,-14.976633547160024,noise,53.21138395589694,False,False,False,False,,Industrial Products,Packaging,44.85294117647059,False,False
EMMVEE.NS,,,,,,,,,,False,False,False,False,False,False,False,False,False,,noise,49.53542683075682,False,False,False,False,,Electrical Equipment,Other Electrical Equipment,,False,False
EMPOWER.NS,,,,,,,,,,False,False,False,False,False,False,False,False,False,,ppv,,False,False,False,False,,IT - Software,Computers - Software & Consulting,,False,False
EMSLIMITED.NS,412.20001220703125,362.90833536783856,334.6750013563368,342.06300048828126,353.0623331705729,398.59726486206057,384.20491676586516,256.04998779296875,653.3172349165408,True,False,False,False,True,True,False,True,False,-32.396248256222734,noise,62.046594216257034,False,False,False,False,,Other Utilities,Waste Management,21.813725490196077,False,False
EMUDHRA.NS,442.6000061035156,455.9244689941406,466.9208992852105,475.9266912841797,502.3811728922526,540.8601261901855,452.417319388217,363.55785109080136,834.2732512806836,False,False,False,False,False,False,False,False,False,-38.002671040372014,noise,53.36552742648085,False,False,False,False,,IT - Services,IT Enabled Services,15.727124183006536,False,False
ENDURANCE.NS,2663.199951171875,2623.7666625976562,2621.138875325521,2550.66,2520.217333984375,2604.4239978027344,2651.6583307037395,2142.800048828125,3079.89990234375,True,False,False,False,True,False,True,True,True,6.64424443910443,noise,77.91662965898027,False,False,False,False,,Auto Components,Auto Components & Equipments,70.09803921568627,True,False
ENERGYDEV.NS,16.139999389648438,16.488333225250244,16.654999891916912,16.807799911499025,17.665733305613198,18.1917999792099,16.412190964113144,13.149999618530273,29.690000534057617,False,False,False,False,False,False,False,False,False,-27.00136162776975,noise,48.51869868317474,False,False,False,False,,Power,Power Generation,28.676470588235293,False,False
EMMIL.NS,132.85000610351562,128.24583307902017,134.0305553012424,139.93499969482423,155.49399958292642,161.72174968719483,129.7061019347594,110.0,243.5,False,False,False,False,False,False,False,True,False,-30.078944156044408,noise,55.90062111801242,False,False,False,False,,Industrial Manufacturing,Industrial Products,24.591503267973856,False,False
ENFUSE.NS,158.0,163.75833384195963,177.03888914320203,181.5320004272461,199.0663333129883,199.96849998474121,162.86057618997634,150.0,284.0,False,False,False,False,False,False,False,False,False,-33.333333333333336,noise,63.29113924050633,False,False,False,True,,IT - Services,IT Enabled Services,20.383986928104576,False,False
ENGINERSIN.NS,244.47000122070312,245.22999954223633,239.69249937269421,243.21959991455077,211.6824486287435,208.3806767272949,248.01185860927615,162.352472800208,267.0,True,True,True,True,True,True,True,False,False,6.699229131094064,noise,57.817003179981,False,False,False,False,,Construction,Civil Construction,70.13888888888889,True,True
ENSER.NS,15.5,16.145833253860474,15.755555470784506,15.743999938964844,14.902666657765707,16.420250029563903,15.974694777926347,7.800000190734863,23.25,False,False,False,False,False,True,False,False,False,2.3102335992248646,dry,14.326647564469914,False,False,False,False,,IT - Services,IT Enabled Services,66.05392156862744,False,False
ENIL.NS,106.0199966430664,108.87916501363118,111.47805489434137,113.37359954833984,112.93833323160807,121.64264976501465,108.66830350908783,98.56999969482422,172.4410571819147,False,False,False,False,False,False,False,False,False,-25.222893173463046,noise,96.45278822690445,False,False,False,False,,Entertainment,Media & Entertainment,31.086601307189543,False,False
ENTERO.NS,1200.0999755859375,1126.8583374023438,1176.227789984809,1193.7640087890625,1131.024003499349,1128.1775021362305,1143.581934349002,944.0,1390.0,True,True,False,True,True,False,True,True,False,6.722985823560479,noise,71.36812299536133,False,False,False,False,,Retailing,Pharmacy Retail,70.1797385620915,True,False
EIEL.NS,219.4600067138672,204.26166407267252,197.74305513170032,201.80940002441406,187.75633310953776,202.0988996887207,210.76595786044913,134.7100067138672,306.3999938964844,True,False,False,False,True,True,False,True,False,-7.126532425055487,green,103.18973521906598,False,False,False,False,,Other Utilities,Water Supply & Management,55.06535947712419,False,False
EPACK.NS,231.69000244140625,233.03333282470703,234.39833238389758,243.08640014648438,250.35699971516928,273.27024993896487,233.88624480337882,196.14999389648438,414.8999938964844,False,False,False,False,False,False,False,False,False,-34.169627956962024,dry,17.594518048704998,False,False,False,False,,Consumer Durables,Household Appliances,19.240196078431374,False,False
EPACKPEB.NS,,,,,,,,,,False,False,False,False,False,False,False,False,False,,noise,43.07163420854154,False,False,False,False,,Industrial Manufacturing,Industrial Products,,False,False
EPIGRAL.NS,1113.0999755859375,1121.7749938964844,1177.0634358723958,1194.570302734375,1141.5827685546874,1275.9493249511718,1123.9237770205464,803.5241978088796,2104.8949381758594,False,False,False,False,False,True,False,False,False,-36.25756278289439,noise,30.824572255384652,False,False,False,False,,Chemicals & Petrochemicals,Specialty Chemicals,17.116013071895424,False,False
EPL.NS,225.57000732421875,228.4916674296061,221.8872218661838,223.49779998779297,213.20619954427085,211.86989379882812,227.96675694193206,176.39999389648438,245.4499969482422,True,True,False,True,True,False,True,False,False,-1.206674874630076,noise,37.871069184480184,False,False,False,False,,Industrial Products,Packaging,62.5,False,False
EQUIPPP.NS,21.309999465942383,20.511666615804035,17.52111111746894,17.39520004272461,18.243933334350587,18.49409998893738,20.817518696141363,13.850000381469727,23.969999313354492,True,False,False,False,True,True,True,True,False,5.599599324469673,noise,52.414129143812325,False,False,False,False,,IT - Software,Computers - Software & Consulting,68.91339869281046,False,False
EQUITASBNK.NS,74.5999984741211,76.51500002543132,72.33083385891385,71.04360031127929,65.65793345133464,63.6780500793457,75.95185661302914,50.0,80.13999938964844,True,True,True,True,True,True,True,False,False,11.626509696511533,noise,32.22429923775961,False,True,False,False,,Banks,Other Bank,73.77450980392157,True,True
ERIS.NS,1405.699951171875,1420.8249918619792,1383.1195136176216,1377.1638037109376,1420.0344205729166,1467.6895233154296,1427.6403165414488,1193.5948944523013,1874.9386187776881,False,False,False,False,True,False,False,False,False,-13.11672875995088,red,106.58356286283,False,False,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,46.93627450980392,False,False
ESABINDIA.NS,5755.0,5743.458333333333,6240.888888888889,6257.08798828125,5836.069807942708,5619.469672851563,5781.800847295468,4666.9123474723465,7319.5,False,True,True,True,False,False,True,False,False,16.246859273250003,noise,36.9959585523717,False,False,False,False,,Industrial Products,Other Industrial Products,77.32843137254902,True,False
ESAFSFB.NS,32.540000915527344,31.828333377838135,29.590833346048992,28.41219997406006,26.843533261617026,27.316199951171875,32.34625273413478,19.780000686645508,37.20000076293945,True,False,False,True,True,True,True,True,False,0.8054589407147761,noise,47.268756744319454,False,False,False,False,,Banks,Other Bank,64.4607843137255,False,False
ESCONET.NS,129.5500030517578,116.46249961853027,124.97083282470703,128.2089990234375,130.55133310953775,153.98199958801268,120.25300160448887,91.25,280.0,False,False,False,False,True,True,False,True,False,-35.53122417557167,noise,69.14893617021278,False,False,False,False,,IT - Hardware,Computers Hardware & Equipments,18.014705882352942,False,False
ESCORTS.NS,2897.199951171875,2854.8999837239585,2877.344441731771,2991.4240087890626,3316.7627766927085,3396.9069274902345,2885.2411939298668,2700.0,4159.0219121802,False,False,False,False,False,False,False,True,False,-11.278101443505529,noise,98.90416424925984,False,False,False,False,,"Agricultural, Commercial & Construction Vehicles",Tractors,49.30555555555556,False,False
EASTSILK.NS,48.0,50.229166984558105,54.56000020768907,55.975199966430665,67.42340019226074,64.60175020217895,50.13206967719672,1.7999999523162842,99.25,False,True,True,False,False,True,False,False,False,2566.6667373092105,noise,93.41208709820766,False,False,False,False,,Textiles & Apparels,Other Textile Products,100.0,True,False
ESSARSHPNG.NS,23.15999984741211,23.693333466847736,23.748611079321968,24.62719997406006,25.85499994913737,26.94165002822876,23.546269827137145,21.600000381469727,43.2599983215332,False,False,False,False,False,False,False,False,False,-20.247936924035248,noise,43.91616014452914,False,False,False,False,,Transport Services,Shipping,37.745098039215684,False,False
ESFL.NS,116.0999984741211,118.12500063578288,123.00694465637207,125.63400009155274,148.28966674804687,178.46330139160156,118.11544104987613,109.94999694824219,498.3700169545736,False,False,False,False,False,False,False,False,False,-74.1443476324807,red,130.49450549450546,False,False,False,False,,Consumer Durables,Plastic Products - Consumer,1.1437908496732025,False,False
ESTER.NS,89.87000274658203,90.45999972025554,93.21611022949219,92.94699951171874,96.23806650797526,100.32914852142333,90.84103559163897,68.55000305175781,132.4499969482422,False,False,False,False,False,True,False,False,False,-30.051813994552813,noise,28.553092878618493,False,False,False,False,,Industrial Products,Packaging,24.754901960784316,False,False
ETERNAL.NS,259.3999938964844,254.94583129882812,249.84027820163303,251.1760009765625,263.35706705729166,279.38605041503905,256.60622309440555,212.60000610351562,368.45001220703125,False,False,False,False,True,False,False,True,False,1.697567902117858,green,105.65992812892668,False,False,False,False,,Retailing,E-Retail/ E-Commerce,65.56372549019608,False,False
ETHOSLTD.NS,2437.60009765625,2411.6749877929688,2380.0861138237847,2410.6080029296877,2551.20732421875,2586.7184912109374,2417.233204821558,1919.4000244140625,3245.89990234375,False,False,False,False,True,False,True,True,False,-8.53282935623827,noise,39.620962963699505,False,True,False,False,,Consumer Durables,"Gems, Jewellery And Watches",52.900326797385624,False,False
EUREKAFORB.NS,443.6000061035156,457.70416768391925,465.75694529215497,476.82900085449216,519.5250014241536,530.6445008850097,457.4028649501756,403.20001220703125,668.2999877929688,False,False,False,False,False,False,False,False,False,-27.373933371152216,red,182.4909223635695,False,False,False,False,,Consumer Durables,Household Appliances,28.186274509803923,False,False
EIFFL.NS,321.3599853515625,303.50249735514325,257.4655541314019,254.3477996826172,244.5547998046875,240.87674987792968,315.2903124222511,204.97999572753906,381.9599914550781,True,True,False,True,True,True,True,True,False,50.133137477160815,dry,12.262624637428548,False,False,False,False,,Food Products,Packaged Foods,90.76797385620915,True,False
EUROBOND.NS,167.19000244140625,174.83500289916992,179.27500025431314,177.22660034179688,173.7760664876302,183.7498001098633,173.47829293107185,126.30000305175781,254.5,False,False,False,False,False,True,False,False,False,-5.755350510911406,noise,75.92621720549931,False,False,False,False,,Industrial Products,"Aluminium, Copper & Zinc Products",56.33169934640523,False,False
EUROPRATIK.NS,,,,,,,,,,False,False,False,False,False,False,False,False,False,,ppv,71.93045823600801,False,False,False,False,,Consumer Durables,"Furniture, Home Furnishing",,False,False
EUROTEXIND.NS,17.079999923706055,18.75416660308838,17.06388881471422,16.573799953460693,15.38260004679362,15.685750055313111,18.22248880487456,11.829999923706055,23.799999237060547,True,False,True,True,True,True,False,False,False,14.939436866213285,noise,27.076971374753846,False,False,False,False,,Textiles & Apparels,Other Textile Products,76.38888888888889,True,False
EVEREADY.NS,366.04998779296875,357.45833587646484,334.3513904147678,331.82099975585936,323.3713330078125,339.788500213623,359.0977247698331,259.6499938964844,475.20001220703125,True,False,False,False,True,True,True,True,False,15.634553685736762,noise,55.48037025634741,False,False,False,False,,Household Products,Household Products,77.04248366013073,True,False
EVERESTIND.NS,473.1000061035156,385.2958297729492,381.33333163791235,386.4739978027344,419.0856665039062,476.8293109130859,409.5250369962525,284.8999938964844,750.0,False,False,False,False,True,True,False,True,True,-7.847540616226523,ppv,247.84625334592906,False,True,False,False,,Other Construction Materials,Other Construction Materials,54.12581699346405,False,False
EKC.NS,117.20999908447266,115.53666750590007,115.76805559794109,116.81679992675781,114.51019978841146,121.48839981079101,117.84508849726807,90.25,156.7899932861328,False,False,False,False,True,False,False,False,False,-8.082722354334592,noise,55.10600286618026,False,False,False,False,,Industrial Manufacturing,Industrial Products,53.635620915032675,False,False
EXCELINDUS.NS,903.2999877929688,917.9750010172526,943.8444434271919,948.1999987792968,932.1186673990885,980.2245016479492,915.0068743570705,800.0499877929688,1424.1103599811422,False,False,False,False,False,False,False,False,False,-25.529672061525954,noise,75.50184690729495,False,False,False,False,,Chemicals & Petrochemicals,Specialty Chemicals,30.678104575163403,False,False
